GO,Function,Proteins,Gene Name,Ontology group,Count of protein,Number of proteins detected within the genome,GO frequency within the dataset (%),GO frequency within the genome (%),P-Value,P-Values_BH
GO:0050660,flavin adenine dinucleotide binding,P29473(Evidence code:IEA/Database source:InterPro:IPR012144),NOS3,MF,1,1 of 32,0.81,3.12,0.1187,0.1505
GO:0007599,hemostasis,P29473(Evidence code:IEA/Database source:UniProtKB-KW:KW-0356),NOS3,BP,1,1 of 32,0.81,3.12,0.1187,0.1505
GO:0007507,heart development,P02192(Evidence code:IEA/Database source:UniProtKB:P04247|ens),MB,BP,1,1 of 32,0.81,3.12,0.1187,0.1505
GO:0042127,regulation of cell proliferation,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens)A5D7R1(Evidence code:IBA/Database source:PANTHER:PTN000753849)E1BNP7(Evidence code:IBA/Database source:PANTHER:PTN000087637), SIX3 TNFRSF11B TFAP2D,BP,3,3 of 309,2.44,0.97,0.1195,0.1512
GO:0003714,transcription corepressor activity,A6QNQ6(Evidence code:IEA/Database source:UniProtKB:Q99708|ens),RBBP8,MF,1,1 of 33,0.81,3.03,0.1221,0.1539
GO:0042593,glucose homeostasis,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 33,0.81,3.03,0.1221,0.1539
GO:0006366,transcription by RNA polymerase II,E1BMT1(Evidence code:IEA/Database source:GO:0001205),SIX3,BP,1,1 of 34,0.81,2.94,0.1254,0.1571
GO:0030018,Z disc,Q8SQ24(Evidence code:IBA/Database source:PANTHER:PTN000409135),MYOZ1,CC,1,1 of 34,0.81,2.94,0.1254,0.1571
GO:0005938,cell cortex,F1MS60(Evidence code:IBA/Database source:PANTHER:PTN000404766),ARHGAP33,CC,1,1 of 34,0.81,2.94,0.1254,0.1571
GO:0005788,endoplasmic reticulum lumen,E1BAG3(Evidence code:IEA/Database source:UniProtKB:Q9P2K2|ens),TXNDC16,CC,1,1 of 34,0.81,2.94,0.1254,0.1571
GO:0042995,cell projection,Q8SQ24(Evidence code:IEA/Database source:UniProtKB-KW:KW-0966)Q3ZC66(Evidence code:IEA/Database source:UniProtKB-KW:KW-0966)A6QQV9(Evidence code:IEA/Database source:UniProtKB-KW:KW-0966), MYOZ1 CRIPT AFAP1L1,CC,3,3 of 317,2.44,0.95,0.1261,0.1575
GO:0042981,regulation of apoptotic process,A4IF78(Evidence code:IEA/Database source:InterPro:IPR008477)P51122(Evidence code:IBA/Database source:PANTHER:PTN000146830)A5D7R1(Evidence code:IBA/Database source:PANTHER:PTN000753849), TNFAIP8 ANP32A TNFRSF11B,BP,3,3 of 317,2.44,0.95,0.1261,0.1575
GO:0000781,"chromosome, telomeric region",F1N1D2(Evidence code:IEA/Database source:UniProtKB:Q61880|ens),DMC1,CC,1,1 of 35,0.81,2.86,0.1287,0.1604
GO:0006898,receptor-mediated endocytosis,F1MNS5(Evidence code:IEA/Database source:GO:0005044),ENPP1,BP,1,1 of 36,0.81,2.78,0.1321,0.1635
GO:0005802,trans-Golgi network,Q3T086(Evidence code:IBA/Database source:PANTHER:PTN000302156),TRAPPC6A,CC,1,1 of 36,0.81,2.78,0.1321,0.1635
GO:0033138,positive regulation of peptidyl-serine phosphorylation,F1MXF5(Evidence code:IEA/Database source:UniProtKB:Q99996|ens),AKAP9,BP,1,1 of 36,0.81,2.78,0.1321,0.1635
GO:0030176,integral component of endoplasmic reticulum membrane,Q58DR2(Evidence code:ISS/Database source:UniProtKB:Q9NXW2),DNAJB12,CC,1,1 of 36,0.81,2.78,0.1321,0.1635
GO:0042493,response to drug,F1MSA4(Evidence code:IEA/Database source:UniProtKB:Q6PFE3|ens),RAD54B,BP,1,1 of 37,0.81,2.7,0.1354,0.1673
GO:0006006,glucose metabolic process,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 38,0.81,2.63,0.1387,0.1708
GO:0030099,myeloid cell differentiation,E1BD99(Evidence code:IEA/Database source:UniProtKB:Q6N021|ens),TET2,BP,1,1 of 38,0.81,2.63,0.1387,0.1708
GO:0006936,muscle contraction,E1BMC6(Evidence code:IEA/Database source:InterPro:IPR030498),SLMAP,BP,1,1 of 39,0.81,2.56,0.142,0.174
GO:0009142,nucleoside triphosphate biosynthetic process,A4IFD0(Evidence code:ISS/Database source:UniProtKB:Q9Y6K8),Ak5,BP,1,1 of 39,0.81,2.56,0.142,0.174
GO:0042113,B cell activation,E1BGS4(Evidence code:IEA/Database source:UniProtKB:Q6PAM1|ens),TXLNA,BP,1,1 of 39,0.81,2.56,0.142,0.174
GO:0006357,regulation of transcription by RNA polymerase II,A4Z945(Evidence code:IEA/Database source:GO:0000981)E1BN90(Evidence code:IEA/Database source:GO:0000981)E1BDZ8(Evidence code:IEA/Database source:InterPro:IPR024943), ZBED8 ZKSCAN2 EPC2,BP,3,3 of 336,2.44,0.89,0.1425,0.1741
GO:0007155,cell adhesion,A0A0M3T9B6(Evidence code:IEA/Database source:InterPro:IPR002038|I)P55906(Evidence code:IEA/Database source:InterPro:IPR032954), OPN TGFBI,BP,2,2 of 171,1.63,1.17,0.1426,0.1741
GO:0051028,mRNA transport,Q3T0I4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0509),ALYREF,BP,1,1 of 40,0.81,2.5,0.1453,0.1771
GO:0061630,ubiquitin protein ligase activity,A4IFN7(Evidence code:IEA/Database source:InterPro:IPR017134),UBE3A,MF,1,1 of 41,0.81,2.44,0.1485,0.1805
GO:0060326,cell chemotaxis,Q2KIE5(Evidence code:IEA/Database source:GO:0008009),CXCL2,BP,1,1 of 41,0.81,2.44,0.1485,0.1805
GO:0045892,"negative regulation of transcription, DNA-templated",E1BMT1(Evidence code:IEA/Database source:UniProtKB:O95343|ens)Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848), SIX3 ADIPOQ,BP,2,2 of 178,1.63,1.12,0.1518,0.1841
GO:0055085,transmembrane transport,G5E626(Evidence code:IEA/Database source:InterPro:IPR005292|I)F1MIP7(Evidence code:IEA/Database source:InterPro:IPR005292|I), ABCC6 ABCC2,BP,2,2 of 183,1.63,1.09,0.1584,0.1919
GO:0022625,cytosolic large ribosomal subunit,Q56JZ1(Evidence code:IBA/Database source:PANTHER:PTN000197497),RPL13,CC,1,1 of 45,0.81,2.22,0.1614,0.1952
GO:0009055,electron transfer activity,Q3SZT9(Evidence code:IEA/Database source:InterPro:IPR002327|I),CYCT,MF,1,1 of 46,0.81,2.17,0.1647,0.1987
GO:0008289,lipid binding,A4FUZ9(Evidence code:IEA/Database source:InterPro:IPR000074)Q8SPF8(Evidence code:IEA/Database source:InterPro:IPR001124|I), APOA5 BPIFB1,MF,2,2 of 190,1.63,1.05,0.1678,0.2012
GO:0010506,regulation of autophagy,A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694),USP10,BP,1,1 of 47,0.81,2.13,0.1678,0.2012
GO:0043087,regulation of GTPase activity,Q3T086(Evidence code:IEA/Database source:InterPro:IPR037992),TRAPPC6A,BP,1,1 of 47,0.81,2.13,0.1678,0.2012
GO:0050821,protein stabilization,A7MAZ2(Evidence code:IEA/Database source:UniProtKB:Q86Y82|ens),STX12,BP,1,1 of 47,0.81,2.13,0.1678,0.2012
GO:0043231,intracellular membrane-bounded organelle,Q3T186(Evidence code:IBA/Database source:PANTHER:PTN000232509)F1MXF5(Evidence code:IEA/Database source:UniProtKB:Q99996|ens)A6QNQ6(Evidence code:IEA/Database source:UniProtKB:A0A024RC34), RPIA AKAP9 RBBP8,CC,3,3 of 1927,2.44,0.16,0.1692,0.2025
GO:0008654,phospholipid biosynthetic process,Q2TBM9(Evidence code:IEA/Database source:UniProtKB-KW:KW-0594),SERAC1,BP,1,1 of 48,0.81,2.08,0.171,0.204
GO:0030336,negative regulation of cell migration,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 48,0.81,2.08,0.171,0.204
GO:0035091,phosphatidylinositol binding,F1MS60(Evidence code:IEA/Database source:InterPro:IPR036871),ARHGAP33,MF,1,1 of 49,0.81,2.04,0.1742,0.2075
GO:0006887,exocytosis,E1B9K5(Evidence code:IEA/Database source:InterPro:IPR010326),EXOC3L4,BP,1,1 of 50,0.81,2,0.1773,0.2099
GO:0001666,response to hypoxia,P02192(Evidence code:IEA/Database source:UniProtKB:P04247|ens),MB,BP,1,1 of 50,0.81,2,0.1773,0.2099
GO:0043025,neuronal cell body,Q3ZC66(Evidence code:ISS/Database source:UniProtKB:Q792Q4),CRIPT,CC,1,1 of 50,0.81,2,0.1773,0.2099
GO:0051015,actin filament binding,Q9TS87(Evidence code:IEA/Database source:InterPro:IPR029976),TAGLN,MF,1,1 of 50,0.81,2,0.1773,0.2099
GO:0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 51,0.81,1.96,0.1805,0.2129
GO:0006869,lipid transport,A4FUZ9(Evidence code:IEA/Database source:InterPro:IPR000074),APOA5,BP,1,1 of 51,0.81,1.96,0.1805,0.2129
GO:1901987,regulation of cell cycle phase transition,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,BP,1,1 of 52,0.81,1.92,0.1836,0.2162
GO:0005509,calcium ion binding,Q05JF3(Evidence code:IEA/Database source:InterPro:IPR001393|I)E1BCN3(Evidence code:IEA/Database source:InterPro:IPR013530|I), casq1 PADI4,MF,2,2 of 203,1.63,0.99,0.1855,0.2181
GO:0008234,cysteine-type peptidase activity,A5PJS6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0788),USP10,MF,1,1 of 53,0.81,1.89,0.1867,0.2188
GO:0008514,organic anion transmembrane transporter activity,F1MIP7(Evidence code:IEA/Database source:InterPro:IPR030247),ABCC2,MF,1,1 of 53,0.81,1.89,0.1867,0.2188
GO:0032496,response to lipopolysaccharide,A5D7R1(Evidence code:IBA/Database source:PANTHER:PTN000753849),TNFRSF11B,BP,1,1 of 54,0.81,1.85,0.1898,0.2221
GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",Q08DD0(Evidence code:IEA/Database source:InterPro:IPR001128|I),CYP46A1,MF,1,1 of 55,0.81,1.82,0.1929,0.225
GO:0006139,nucleobase-containing compound metabolic process,A4IFD0(Evidence code:IEA/Database source:InterPro:IPR000850),Ak5,BP,1,1 of 1068,0.81,0.09,0.1932,0.225
GO:0005769,early endosome,A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694),USP10,CC,1,1 of 55,0.81,1.82,0.1929,0.225
GO:0005887,integral component of plasma membrane,A5D7R1(Evidence code:IBA/Database source:PANTHER:PTN000753849)F1MIP7(Evidence code:IEA/Database source:InterPro:IPR030247), TNFRSF11B ABCC2,CC,2,2 of 209,1.63,0.96,0.1937,0.2252
GO:0015031,protein transport,Q2TBU3(Evidence code:IEA/Database source:UniProtKB-KW:KW-0653)Q5E9A1(Evidence code:IEA/Database source:UniProtKB-KW:KW-0653)F1MS60(Evidence code:IEA/Database source:InterPro:IPR035510), GOSR1 NACA ARHGAP33,BP,3,3 of 394,2.44,0.76,0.1961,0.2273
GO:0007018,microtubule-based movement,Q3MHK0(Evidence code:IEA/Database source:InterPro:IPR001752|I),KIF3A,BP,1,1 of 56,0.81,1.79,0.196,0.2273
GO:0005506,iron ion binding,Q08DD0(Evidence code:IEA/Database source:InterPro:IPR001128|I),CYP46A1,MF,1,1 of 57,0.81,1.75,0.1991,0.2303
GO:0032259,methylation,Q5E9U4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0489),TYW3,BP,1,1 of 58,0.81,1.72,0.2021,0.2335
GO:0032870,cellular response to hormone stimulus,F1MIP7(Evidence code:IBA/Database source:PANTHER:PTN002384111),ABCC2,BP,1,1 of 59,0.81,1.69,0.2052,0.2359
GO:0051091,positive regulation of DNA-binding transcription factor activity,G3X823(Evidence code:IEA/Database source:UniProtKB:Q12899|ens),TRIM26,BP,1,1 of 59,0.81,1.69,0.2052,0.2359
GO:0005516,calmodulin binding,P29473(Evidence code:IEA/Database source:InterPro:IPR012144),NOS3,MF,1,1 of 59,0.81,1.69,0.2052,0.2359
GO:0016324,apical plasma membrane,F1MIP7(Evidence code:IEA/Database source:UniProtKB:Q8VI47|ens),ABCC2,CC,1,1 of 60,0.81,1.67,0.2082,0.2383
GO:0008083,growth factor activity,Q9XSK7(Evidence code:IEA/Database source:UniProtKB-KW:KW-0339),HDGF,MF,1,1 of 60,0.81,1.67,0.2082,0.2383
GO:0045202,synapse,Q3ZC66(Evidence code:IEA/Database source:UniProtKB-KW:KW-0770),CRIPT,CC,1,1 of 60,0.81,1.67,0.2082,0.2383
GO:0046034,ATP metabolic process,A4IFD0(Evidence code:IEA/Database source:InterPro:IPR006267),Ak5,BP,1,1 of 62,0.81,1.61,0.2142,0.2444
GO:0051607,defense response to virus,E1BJZ0(Evidence code:IEA/Database source:UniProtKB:Q9BYX4|ens),IFIH1,BP,1,1 of 62,0.81,1.61,0.2142,0.2444
GO:0030855,epithelial cell differentiation,Q9TS87(Evidence code:IEA/Database source:UniProtKB:Q01995|ens),TAGLN,BP,1,1 of 63,0.81,1.59,0.2172,0.2474
GO:0032991,protein-containing complex,F1MS60(Evidence code:IEA/Database source:UniProtKB:O14559|ens)A5PJS6(Evidence code:ISS/Database source:UniProtKB:Q14694)E1BCN3(Evidence code:IEA/Database source:UniProtKB:Q9UM07|ens), ARHGAP33 USP10 PADI4,CC,3,3 of 1693,2.44,0.18,0.2197,0.2497
GO:0005261,cation channel activity,Q17QV5(Evidence code:IEA/Database source:InterPro:IPR029588),TRPM3,MF,1,1 of 64,0.81,1.56,0.2202,0.2497
GO:0051276,chromosome organization,F6RF21(Evidence code:IEA/Database source:InterPro:IPR010935|I),SMCHD1,BP,1,1 of 64,0.81,1.56,0.2202,0.2497
GO:0006913,nucleocytoplasmic transport,P51122(Evidence code:ISS/Database source:UniProtKB:P39687),ANP32A,BP,1,1 of 65,0.81,1.54,0.2232,0.2526
GO:0006935,chemotaxis,Q2KIE5(Evidence code:IEA/Database source:InterPro:IPR033899),CXCL2,BP,1,1 of 66,0.81,1.52,0.2262,0.2556
GO:0048193,Golgi vesicle transport,Q3T086(Evidence code:IEA/Database source:InterPro:IPR037992),TRAPPC6A,BP,1,1 of 69,0.81,1.45,0.235,0.2652
GO:0034976,response to endoplasmic reticulum stress,A5D791(Evidence code:IEA/Database source:UniProtKB:Q9NZJ5|ens),EIF2AK3,BP,1,1 of 70,0.81,1.43,0.2379,0.2676
GO:0005667,transcription factor complex,E1BNP7(Evidence code:IEA/Database source:UniProtKB:Q91ZK0|ens),TFAP2D,CC,1,1 of 70,0.81,1.43,0.2379,0.2676
GO:0001525,angiogenesis,A5D791(Evidence code:IEA/Database source:UniProtKB:Q9NZJ5|ens),EIF2AK3,BP,1,1 of 71,0.81,1.41,0.2408,0.2701
GO:0045121,membrane raft,A7MAZ2(Evidence code:IEA/Database source:UniProtKB:Q86Y82|ens),STX12,CC,1,1 of 71,0.81,1.41,0.2408,0.2701
GO:0030246,carbohydrate binding,A8E4Q7(Evidence code:IEA/Database source:UniProtKB-KW:KW-0430),CLEC12A,MF,1,1 of 73,0.81,1.37,0.2466,0.2761
GO:0015711,organic anion transport,F1MIP7(Evidence code:IEA/Database source:GO:0008514),ABCC2,BP,1,1 of 74,0.81,1.35,0.2495,0.2785
GO:0001558,regulation of cell growth,Q05718(Evidence code:IEA/Database source:InterPro:IPR000867),IGFBP6,BP,1,1 of 74,0.81,1.35,0.2495,0.2785
GO:0008168,methyltransferase activity,Q5E9U4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0489),TYW3,MF,1,1 of 75,0.81,1.33,0.2523,0.2808
GO:0016853,isomerase activity,Q3T186(Evidence code:IEA/Database source:UniProtKB-KW:KW-0413),RPIA,MF,1,1 of 75,0.81,1.33,0.2523,0.2808
GO:0005681,spliceosomal complex,Q3T0I4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0747),ALYREF,CC,1,1 of 76,0.81,1.32,0.2552,0.2836
GO:0045893,"positive regulation of transcription, DNA-templated",Q1RMH9(Evidence code:ISS/Database source:UniProtKB:Q99543)E1BNP7(Evidence code:IEA/Database source:UniProtKB:Q91ZK0|ens), DNAJC2 TFAP2D,BP,2,2 of 255,1.63,0.78,0.2578,0.2859
GO:0000977,RNA polymerase II regulatory region sequence-specific DNA binding,E1BNP7(Evidence code:IEA/Database source:UniProtKB:Q91ZK0|ens),TFAP2D,MF,1,1 of 77,0.81,1.3,0.258,0.2859
GO:0007276,gamete generation,F1N1D2(Evidence code:IEA/Database source:UniProtKB:Q61880|ens),DMC1,BP,1,1 of 79,0.81,1.27,0.2637,0.2917
GO:0009615,response to virus,E1BJZ0(Evidence code:IEA/Database source:UniProtKB:Q8R5F7|ens),IFIH1,BP,1,1 of 80,0.81,1.25,0.2665,0.2943
GO:0004842,ubiquitin-protein transferase activity,A4IFN7(Evidence code:IEA/Database source:InterPro:IPR000569|I),UBE3A,MF,1,1 of 81,0.81,1.23,0.2693,0.297
GO:0006979,response to oxidative stress,F1MCG9(Evidence code:IEA/Database source:UniProtKB:Q5KSL6|ens),DGKK,BP,1,1 of 86,0.81,1.16,0.2831,0.3113
GO:0019221,cytokine-mediated signaling pathway,O77482(Evidence code:IBA/Database source:PANTHER:PTN000008570),IL1RN,BP,1,1 of 86,0.81,1.16,0.2831,0.3113
GO:0004674,protein serine/threonine kinase activity,A0JN97(Evidence code:IEA/Database source:InterPro:IPR000961|I),PRKCD,MF,1,1 of 90,0.81,1.11,0.294,0.3227
GO:0009617,response to bacterium,Q3Y5Z3(Evidence code:IEA/Database source:UniProtKB:Q60994|ens),ADIPOQ,BP,1,1 of 92,0.81,1.09,0.2993,0.3281
GO:0005543,phospholipid binding,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,MF,1,1 of 94,0.81,1.06,0.3047,0.3335
GO:0008134,transcription factor binding,Q3SZL4(Evidence code:ISS/Database source:UniProtKB:O60934),NBN,MF,1,1 of 98,0.81,1.02,0.3152,0.3445
GO:0006413,translational initiation,Q2YDE1(Evidence code:IEA/Database source:UniProtKB-KW:KW-0396),EIF4G3,BP,1,1 of 101,0.81,0.99,0.323,0.3525
GO:0046982,protein heterodimerization activity,Q2M2T1(Evidence code:IEA/Database source:InterPro:IPR009072),HIST1H2BK,MF,1,1 of 103,0.81,0.97,0.3282,0.3576
GO:0022857,transmembrane transporter activity,F1MIP7(Evidence code:IEA/Database source:InterPro:IPR005292)G5E626(Evidence code:IEA/Database source:InterPro:IPR005292), ABCC2 ABCC6,MF,2,2 of 311,1.63,0.64,0.336,0.365
GO:0008380,RNA splicing,Q3T0I4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0508),ALYREF,BP,1,1 of 106,0.81,0.94,0.3358,0.365
GO:0030054,cell junction,Q3ZC66(Evidence code:IEA/Database source:UniProtKB-KW:KW-0965)A6QQV9(Evidence code:IEA/Database source:UniProtKB-KW:KW-0965), CRIPT AFAP1L1,CC,2,2 of 315,1.63,0.63,0.3415,0.3704
GO:0098655,cation transmembrane transport,Q17QV5(Evidence code:IEA/Database source:GO:0005261),TRPM3,BP,1,1 of 109,0.81,0.92,0.3434,0.3719
GO:0003924,GTPase activity,A6QQK5(Evidence code:IEA/Database source:InterPro:IPR005129),MMAA,MF,1,1 of 111,0.81,0.9,0.3484,0.3762
GO:0005759,mitochondrial matrix,Q05JF3(Evidence code:IEA/Database source:UniProtKB:O09165|ens),casq1,CC,1,1 of 111,0.81,0.9,0.3484,0.3762
GO:0008047,enzyme activator activity,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens),APOA5,MF,1,1 of 113,0.81,0.88,0.3533,0.381
GO:0006629,lipid metabolic process,O77482(Evidence code:IEA/Database source:UniProtKB:P25085|ens)Q2TBM9(Evidence code:IEA/Database source:UniProtKB-KW:KW-0443), IL1RN SERAC1,BP,2,2 of 325,1.63,0.62,0.3552,0.3824
GO:0005874,microtubule,Q3MHK0(Evidence code:IEA/Database source:UniProtKB-KW:KW-0493),KIF3A,CC,1,1 of 114,0.81,0.88,0.3558,0.3826
GO:0006091,generation of precursor metabolites and energy,F1MNS5(Evidence code:IEA/Database source:UniProtKB:P22413|ens),ENPP1,BP,1,1 of 120,0.81,0.83,0.3704,0.3976
GO:0043065,positive regulation of apoptotic process,A4IF78(Evidence code:IEA/Database source:UniProtKB:O95379|ens),TNFAIP8,BP,1,1 of 121,0.81,0.83,0.3728,0.3996
GO:0006397,mRNA processing,Q3T0I4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0507),ALYREF,BP,1,1 of 123,0.81,0.81,0.3775,0.4036
GO:0003690,double-stranded DNA binding,F1N1D2(Evidence code:IBA/Database source:PANTHER:PTN001415033),DMC1,MF,1,1 of 123,0.81,0.81,0.3775,0.4036
GO:0008283,cell proliferation,P55906(Evidence code:IEA/Database source:InterPro:IPR032954),TGFBI,BP,1,1 of 124,0.81,0.81,0.3799,0.4055
GO:0051301,cell division,A6QNQ6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0132),RBBP8,BP,1,1 of 126,0.81,0.79,0.3846,0.4099
GO:0006412,translation,Q56JZ1(Evidence code:IEA/Database source:InterPro:IPR001380|I),RPL13,BP,1,1 of 130,0.81,0.77,0.3939,0.4193
GO:0016491,oxidoreductase activity,P29473(Evidence code:IEA/Database source:InterPro:IPR001433|I)Q08DD0(Evidence code:IEA/Database source:UniProtKB-KW:KW-0560), NOS3 CYP46A1,MF,2,2 of 361,1.63,0.55,0.4035,0.4281
GO:0033365,protein localization to organelle,E1BMK9(Evidence code:IEA/Database source:UniProtKB:Q9NXG0|ens),CNTLN,BP,1,1 of 134,0.81,0.75,0.4031,0.4281
GO:0016567,protein ubiquitination,A4IFN7(Evidence code:IEA/Database source:UniProtKB:O08759|ens),UBE3A,BP,1,1 of 137,0.81,0.73,0.4099,0.4343
GO:0003735,structural constituent of ribosome,Q56JZ1(Evidence code:IEA/Database source:InterPro:IPR001380|I),RPL13,MF,1,1 of 138,0.81,0.72,0.4122,0.4361
GO:0034220,ion transmembrane transport,Q17QV5(Evidence code:IEA/Database source:InterPro:IPR029588),TRPM3,BP,1,1 of 139,0.81,0.72,0.4144,0.4378
GO:0016477,cell migration,F1MIX6(Evidence code:IEA/Database source:InterPro:IPR030717),DOCK1,BP,1,1 of 143,0.81,0.7,0.4233,0.4465
GO:0007275,multicellular organism development,A5D7R1(Evidence code:IBA/Database source:PANTHER:PTN000753849),TNFRSF11B,BP,1,1 of 145,0.81,0.69,0.4276,0.4499
GO:0019904,protein domain specific binding,E1BMK9(Evidence code:IEA/Database source:UniProtKB:Q9NXG0|ens),CNTLN,MF,1,1 of 145,0.81,0.69,0.4276,0.4499
GO:0005815,microtubule organizing center,A4IFD0(Evidence code:IEA/Database source:UniProtKB:Q9Y6K8|ens),Ak5,CC,1,1 of 164,0.81,0.61,0.4676,0.4905
GO:0030030,cell projection organization,F1MRZ8(Evidence code:IEA/Database source:UniProtKB:P08567|ens),PLEK,BP,1,1 of 164,0.81,0.61,0.4676,0.4905
GO:0005525,GTP binding,A6QQK5(Evidence code:IEA/Database source:InterPro:IPR005129),MMAA,MF,1,1 of 165,0.81,0.61,0.4697,0.4912
GO:0005768,endosome,A5PJS6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0967),USP10,CC,1,1 of 165,0.81,0.61,0.4697,0.4912
GO:0016604,nuclear body,F1MXK2(Evidence code:IEA/Database source:UniProtKB:Q7Z417|ens),NUFIP2,CC,1,1 of 171,0.81,0.58,0.4817,0.503
GO:0043565,sequence-specific DNA binding,E1BMT1(Evidence code:IEA/Database source:UniProtKB:Q62233|ens),SIX3,MF,1,1 of 173,0.81,0.58,0.4856,0.5064
GO:0007010,cytoskeleton organization,F1MIX6(Evidence code:IEA/Database source:InterPro:IPR030717),DOCK1,BP,1,1 of 174,0.81,0.57,0.4875,0.5077
GO:0004888,transmembrane signaling receptor activity,A2VDS6(Evidence code:IEA/Database source:InterPro:IPR017981),VIPR1,MF,1,1 of 178,0.81,0.56,0.4953,0.5151
GO:1903507,negative regulation of nucleic acid-templated transcription,A6QNQ6(Evidence code:IEA/Database source:GO:0003714),RBBP8,BP,1,1 of 180,0.81,0.56,0.4991,0.5183
GO:0006886,intracellular protein transport,A7MAZ2(Evidence code:IEA/Database source:InterPro:IPR006012),STX12,BP,1,1 of 196,0.81,0.51,0.5287,0.5483
GO:0001934,positive regulation of protein phosphorylation,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q15848),ADIPOQ,BP,1,1 of 205,0.81,0.49,0.5446,0.5631
GO:0008233,peptidase activity,A5PJS6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0645),USP10,MF,1,1 of 205,0.81,0.49,0.5446,0.5631
GO:0032880,regulation of protein localization,E1BLN1(Evidence code:IEA/Database source:UniProtKB:Q62209|ens),SYCP1,BP,1,1 of 211,0.81,0.47,0.5549,0.573
GO:0006259,DNA metabolic process,F1N1D2(Evidence code:IEA/Database source:InterPro:IPR020587),DMC1,BP,1,1 of 217,0.81,0.46,0.5649,0.5825
GO:0006508,proteolysis,A5PJS6(Evidence code:IEA/Database source:UniProtKB-KW:KW-0645),USP10,BP,1,1 of 230,0.81,0.43,0.5859,0.6033
GO:0005730,nucleolus,Q3ZC66(Evidence code:IEA/Database source:UniProtKB:Q9P021|ens),CRIPT,CC,1,1 of 232,0.81,0.43,0.5891,0.6057
GO:0031982,vesicle,O77482(Evidence code:IEA/Database source:UniProtKB:P25085|ens)A7MAZ2(Evidence code:IEA/Database source:UniProtKB:Q86Y82|ens), IL1RN STX12,CC,2,2 of 1000,1.63,0.2,0.5936,0.6095
GO:0008092,cytoskeletal protein binding,E1BF59(Evidence code:IEA/Database source:InterPro:IPR030269),PLEC,MF,1,1 of 238,0.81,0.42,0.5983,0.6135
GO:0044877,protein-containing complex binding,Q3ZC66(Evidence code:ISS/Database source:UniProtKB:Q792Q4),CRIPT,MF,1,1 of 243,0.81,0.41,0.6059,0.6204
GO:0005789,endoplasmic reticulum membrane,Q58DR2(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),DNAJB12,CC,1,1 of 244,0.81,0.41,0.6074,0.621
GO:1903508,positive regulation of nucleic acid-templated transcription,Q5E9A1(Evidence code:IEA/Database source:GO:0003713),NACA,BP,1,1 of 255,0.81,0.39,0.6235,0.6366
GO:0019899,enzyme binding,A4FUZ9(Evidence code:IEA/Database source:UniProtKB:Q6Q788|ens)A5D791(Evidence code:IEA/Database source:UniProtKB:Q9NZJ5|ens), APOA5 EIF2AK3,MF,2,2 of 405,1.63,0.49,0.6697,0.6828
GO:0048856,anatomical structure development,E1BNP7(Evidence code:IBA/Database source:PANTHER:PTN000087637),TFAP2D,BP,1,1 of 617,0.81,0.16,0.733,0.7463
GO:0050896,response to stimulus,F1MUU8(Evidence code:IEA/Database source:UniProtKB-KW:KW-0716)F1ME33(Evidence code:IEA/Database source:UniProtKB-KW:KW-0716)E1B7L5(Evidence code:IEA/Database source:UniProtKB-KW:KW-0716), OR8D4 LOC788438 OR6C75,BP,3,3 of 1151,2.44,0.26,0.8037,0.8172
GO:0005102,signaling receptor binding,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,MF,1,1 of 385,0.81,0.26,1,1
GO:0009967,positive regulation of signal transduction,Q3Y5Z3(Evidence code:ISS/Database source:UniProtKB:Q60994),ADIPOQ,BP,1,1 of 308,0.81,0.32,1,1
