GO,Function,Proteins,Gene Name,Ontology group,Count of protein,Number of proteins detected within the genome,GO frequency within the dataset (%),GO frequency within the genome (%),P-Value,P-Values_BH
GO:0001921,positive regulation of receptor recycling,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0042301,phosphate ion binding,Q27960(Evidence code:ISS/Database source:UniProtKB:O95436),SLC34A2,MF,1,1 of 4,1.06,25,0.01457,0.02713
GO:0097433,dense body,P60712(Evidence code:ISS/Database source:UniProtKB:P60706),ACTB,CC,1,1 of 4,1.06,25,0.01457,0.02713
GO:0004312,fatty acid synthase activity,Q71SP7(Evidence code:IEA/Database source:InterPro:IPR023102),FASN,MF,1,1 of 4,1.06,25,0.01457,0.02713
GO:0006911,"phagocytosis, engulfment",Q2KJ93(Evidence code:ISS/Database source:UniProtKB:P60953),CDC42,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0061383,trabecula morphogenesis,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0071437,invadopodium,P31976(Evidence code:ISS/Database source:UniProtKB:P15311),EZR,CC,1,1 of 4,1.06,25,0.01457,0.02713
GO:0016235,aggresome,Q3SYU2(Evidence code:IEA/Database source:UniProtKB:P13639|ens),EEF2,CC,1,1 of 4,1.06,25,0.01457,0.02713
GO:0043534,blood vessel endothelial cell migration,P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens),APOA1,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0032463,negative regulation of protein homooligomerization,P17697(Evidence code:ISS/Database source:UniProtKB:P10909),CLU,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0005436,sodium:phosphate symporter activity,Q27960(Evidence code:IBA/Database source:PANTHER:PTN000000493),SLC34A2,MF,1,1 of 4,1.06,25,0.01457,0.02713
GO:0090218,positive regulation of lipid kinase activity,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0018119,peptidyl-cysteine S-nitrosylation,P28782(Evidence code:IEA/Database source:UniProtKB:P05109|ens),S100A8,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:1903488,negative regulation of lactation,P02666(Evidence code:IDA/Database source:),CSN2,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0002740,negative regulation of cytokine secretion involved in immune response,P15497(Evidence code:IEA/Database source:UniProtKB:P02647|ens),APOA1,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0042612,MHC class I protein complex,P01888(Evidence code:IEA/Database source:InterPro:IPR015707),B2M,CC,1,1 of 4,1.06,25,0.01457,0.02713
GO:0019432,triglyceride biosynthetic process,P11151(Evidence code:ISS/Database source:UniProtKB:P06858),LPL,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0010744,positive regulation of macrophage derived foam cell differentiation,P11151(Evidence code:IEA/Database source:UniProtKB:P11152|ens),LPL,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0035437,maintenance of protein localization in endoplasmic reticulum,Q0VCX2(Evidence code:ISS/Database source:UniProtKB:P11021),HSPA5,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0030033,microvillus assembly,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0007342,fusion of sperm to egg plasma membrane involved in single fertilization,P30932(Evidence code:ISS/Database source:UniProtKB:P40240),CD9,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0031528,microvillus membrane,P31976(Evidence code:ISS/Database source:UniProtKB:P31977),EZR,CC,1,1 of 4,1.06,25,0.01457,0.02713
GO:0019430,removal of superoxide radicals,Q5E947(Evidence code:IEA/Database source:UniProtKB:P35700|ens),PRDX1,BP,1,1 of 4,1.06,25,0.01457,0.02713
GO:0007015,actin filament organization,Q2KJ93(Evidence code:ISS/Database source:UniProtKB:P60953)Q5E9F7(Evidence code:IEA/Database source:UniProtKB:P18760|ens), CDC42 CFL1,BP,2,2 of 63,2.13,3.17,0.01595,0.02961
GO:0006935,chemotaxis,P28783(Evidence code:IEA/Database source:UniProtKB-KW:KW-0145)P28782(Evidence code:IEA/Database source:UniProtKB-KW:KW-0145), S100A9 S100A8,BP,2,2 of 66,2.13,3.03,0.01736,0.03059
GO:0006012,galactose metabolic process,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0071803,positive regulation of podosome assembly,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0060349,bone morphogenesis,P24627(Evidence code:ISS/Database source:UniProtKB:P02788),LTF,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0006750,glutathione biosynthetic process,G3N2D8(Evidence code:IEA/Database source:UniProtKB:Q60928|ens),GGT1,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0051014,actin filament severing,Q3SX14(Evidence code:IEA/Database source:InterPro:IPR030004),GSN,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0031402,sodium ion binding,Q27960(Evidence code:ISS/Database source:UniProtKB:O95436),SLC34A2,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0030836,positive regulation of actin filament depolymerization,Q5E9F7(Evidence code:IEA/Database source:UniProtKB:P18760|ens),CFL1,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0021795,cerebral cortex cell migration,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0010737,protein kinase A signaling,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0071813,lipoprotein particle binding,P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens),APOA1,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0045022,early endosome to late endosome transport,Q3T0F5(Evidence code:ISS/Database source:UniProtKB:P51149),RAB7A,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0033158,"regulation of protein import into nucleus, translocation",O97680(Evidence code:ISS/Database source:UniProtKB:P10599),TXN,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0051491,positive regulation of filopodium assembly,Q2KJ93(Evidence code:ISS/Database source:UniProtKB:P60766),CDC42,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0004791,thioredoxin-disulfide reductase activity,O97680(Evidence code:IBA/Database source:PANTHER:PTN000047179),TXN,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0010890,positive regulation of sequestering of triglyceride,P11151(Evidence code:IEA/Database source:UniProtKB:P06858|ens),LPL,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0002363,alpha-beta T cell lineage commitment,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0051290,protein heterotetramerization,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0033162,melanosome membrane,Q3T0F5(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),RAB7A,CC,1,1 of 5,1.06,20,0.01746,0.03059
GO:0016671,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor",O97680(Evidence code:IBA/Database source:PANTHER:PTN000047179),TXN,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0000413,protein peptidyl-prolyl isomerization,P62935(Evidence code:IEA/Database source:InterPro:IPR002130),PPIA,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0050702,interleukin-1 beta secretion,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0034236,protein kinase A catalytic subunit binding,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0008211,glucocorticoid metabolic process,P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens),APOA1,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0035250,UDP-galactosyltransferase activity,P08037(Evidence code:ISS/Database source:UniProtKB:P15291),B4GALT1,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0032486,Rap protein signal transduction,P61223(Evidence code:IEA/Database source:InterPro:IPR038851),RAP1B,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0097009,energy homeostasis,P26201(Evidence code:ISS/Database source:UniProtKB:Q07969),CD36,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0044793,negative regulation by host of viral process,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens),LTF,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0070182,DNA polymerase binding,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens),HSP90AA1,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0034237,protein kinase A regulatory subunit binding,P31976(Evidence code:IEA/Database source:UniProtKB:P15311|ens),EZR,MF,1,1 of 5,1.06,20,0.01746,0.03059
GO:0032780,negative regulation of ATPase activity,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens),LTF,BP,1,1 of 5,1.06,20,0.01746,0.03059
GO:0008236,serine-type peptidase activity,P24627(Evidence code:IEA/Database source:UniProtKB-KW:KW-0720)P00735(Evidence code:IEA/Database source:UniProtKB-KW:KW-0720), LTF F2,MF,2,2 of 67,2.13,2.99,0.01784,0.0312
GO:1903427,negative regulation of reactive oxygen species biosynthetic process,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0032461,positive regulation of protein oligomerization,Q3SYR8(Evidence code:IEA/Database source:UniProtKB:P01591|ens),IGJ,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0051973,positive regulation of telomerase activity,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens),HSP90AA1,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0034142,toll-like receptor 4 signaling pathway,Q95122(Evidence code:ISS/Database source:UniProtKB:P10810),CD14,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0071782,endoplasmic reticulum tubular network,Q0IIG8(Evidence code:IEA/Database source:UniProtKB:Q9NP72|ens),RAB18,CC,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,P05307(Evidence code:IBA/Database source:PANTHER:PTN001053176),P4HB,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0044319,"wound healing, spreading of cells",P61585(Evidence code:ISS/Database source:UniProtKB:F1CG58),RHOA,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0034446,substrate adhesion-dependent cell spreading,A1L528(Evidence code:IEA/Database source:UniProtKB:P62821|ens),RAB1A,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0001755,neural crest cell migration,Q5E9F7(Evidence code:IEA/Database source:UniProtKB:P18760|ens),CFL1,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,Q76LV1(Evidence code:ISS/Database source:UniProtKB:P08238),HSP90AB1,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:1901020,negative regulation of calcium ion transmembrane transporter activity,P62261(Evidence code:IEA/Database source:UniProtKB:P62258|ens),YWHAE,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0001916,positive regulation of T cell mediated cytotoxicity,P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens),B2M,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0009312,oligosaccharide biosynthetic process,P08037(Evidence code:ISS/Database source:UniProtKB:P15291),B4GALT1,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0060416,response to growth hormone,P02662(Evidence code:IDA/Database source:),CSN1S1,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0006103,2-oxoglutarate metabolic process,Q9XSG3(Evidence code:ISS/Database source:UniProtKB:O75874),IDH1,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0021766,hippocampus development,P62261(Evidence code:IEA/Database source:UniProtKB:P62259|ens),YWHAE,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0046320,regulation of fatty acid oxidation,P10790(Evidence code:IEA/Database source:UniProtKB:P11404|ens),FABP3,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:1902230,negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage,P17697(Evidence code:ISS/Database source:UniProtKB:P10909),CLU,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0051016,barbed-end actin filament capping,Q3SX14(Evidence code:IEA/Database source:InterPro:IPR030004),GSN,BP,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0000974,Prp19 complex,P19120(Evidence code:ISS/Database source:UniProtKB:P11142),HSPA8,CC,1,1 of 6,1.06,16.67,0.02034,0.03432
GO:0016853,isomerase activity,P62935(Evidence code:IEA/Database source:UniProtKB-KW:KW-0413)P05307(Evidence code:IEA/Database source:InterPro:IPR005788), PPIA P4HB,MF,2,2 of 75,2.13,2.67,0.02191,0.0369
GO:0004866,endopeptidase inhibitor activity,P12763(Evidence code:IBA/Database source:PANTHER:PTN000352258)Q2UVX4(Evidence code:IEA/Database source:InterPro:IPR001599|I), AHSG C3,MF,2,2 of 76,2.13,2.63,0.02244,0.03773
GO:0050766,positive regulation of phagocytosis,P12763(Evidence code:ISS/Database source:UniProtKB:P02765),AHSG,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0051233,spindle midzone,Q2KJ93(Evidence code:ISS/Database source:UniProtKB:P60953),CDC42,CC,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0001786,phosphatidylserine binding,P04272(Evidence code:IPI/Database source:CHEBI:18303),ANXA2,MF,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0032402,melanosome transport,A1L528(Evidence code:IEA/Database source:UniProtKB:P62821|ens),RAB1A,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0031252,cell leading edge,P48616(Evidence code:IEA/Database source:UniProtKB:P20152|ens),VIM,CC,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0060046,regulation of acrosome reaction,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0004806,triglyceride lipase activity,P11151(Evidence code:IEA/Database source:UniProtKB:P06858|ens),LPL,MF,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0001765,membrane raft assembly,P04272(Evidence code:IEA/Database source:UniProtKB:P07355|ens),ANXA2,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0042060,wound healing,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0050892,intestinal absorption,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:1903020,positive regulation of glycoprotein metabolic process,A1L528(Evidence code:IEA/Database source:UniProtKB:P62820|ens),RAB1A,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0050750,low-density lipoprotein particle receptor binding,Q03247(Evidence code:IBA/Database source:PANTHER:PTN000439007),APOE,MF,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0009101,glycoprotein biosynthetic process,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0090307,mitotic spindle assembly,P61585(Evidence code:IEA/Database source:UniProtKB:P61586|ens),RHOA,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0005092,GDP-dissociation inhibitor activity,P50397(Evidence code:IEA/Database source:InterPro:IPR018203),GDI2,MF,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,P01888(Evidence code:IEA/Database source:UniProtKB-KW:KW-0490),B2M,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0030194,positive regulation of blood coagulation,P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens),F2,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0021987,cerebral cortex development,P62261(Evidence code:IEA/Database source:UniProtKB:P62259|ens),YWHAE,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0071364,cellular response to epidermal growth factor stimulus,P68103(Evidence code:ISS/Database source:UniProtKB:P68104),EEF1A1,BP,1,1 of 7,1.06,14.29,0.02321,0.03777
GO:0001934,positive regulation of protein phosphorylation,Q76LV2(Evidence code:IEA/Database source:UniProtKB:P07900|ens)Q2UVX4(Evidence code:ISS/Database source:UniProtKB:P01024)P00735(Evidence code:IEA/Database source:UniProtKB:P00734|ens), HSP90AA1 C3 F2,BP,3,3 of 205,3.19,1.46,0.02433,0.03953
GO:0008378,galactosyltransferase activity,P08037(Evidence code:IEA/Database source:UniProtKB:P15535|ens),B4GALT1,MF,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0008191,metalloendopeptidase inhibitor activity,P02666(Evidence code:IEA/Database source:UniProtKB-KW:KW-0483),CSN2,MF,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0001891,phagocytic cup,P46193(Evidence code:IEA/Database source:UniProtKB-SubCell:SL),ANXA1,CC,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0002726,positive regulation of T cell cytokine production,P01888(Evidence code:IEA/Database source:UniProtKB:P61769|ens),B2M,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0051920,peroxiredoxin activity,Q5E947(Evidence code:IEA/Database source:InterPro:IPR019479),PRDX1,MF,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0101031,chaperone complex,P19120(Evidence code:IEA/Database source:UniProtKB:P11142|ens),HSPA8,CC,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0043539,protein serine/threonine kinase activator activity,P24627(Evidence code:IEA/Database source:UniProtKB:P02788|ens),LTF,MF,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0050909,sensory perception of taste,P26201(Evidence code:ISS/Database source:UniProtKB:Q08857),CD36,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0060306,regulation of membrane repolarization,P62261(Evidence code:IEA/Database source:UniProtKB:P62258|ens),YWHAE,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0043014,alpha-tubulin binding,P08037(Evidence code:ISS/Database source:UniProtKB:P15291-1),B4GALT1,MF,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,P61585(Evidence code:IEA/Database source:UniProtKB:Q9QUI0|ens),RHOA,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0030212,hyaluronan metabolic process,Q3T052(Evidence code:IEA/Database source:InterPro:IPR010600),ITIH4,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0030042,actin filament depolymerization,Q5E9F7(Evidence code:IEA/Database source:InterPro:IPR017904|I),CFL1,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0030282,bone mineralization,Q2KIS7(Evidence code:IEA/Database source:UniProtKB:P05452|ens),CLEC3B,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0045920,negative regulation of exocytosis,P46193(Evidence code:ISS/Database source:UniProtKB:P04083),ANXA1,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:2000114,regulation of establishment of cell polarity,P61223(Evidence code:ISS/Database source:UniProtKB:P61224),RAP1B,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0001935,endothelial cell proliferation,P15497(Evidence code:IEA/Database source:UniProtKB:Q00623|ens),APOA1,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0003756,protein disulfide isomerase activity,P05307(Evidence code:IEA/Database source:InterPro:IPR005792),P4HB,MF,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0010866,regulation of triglyceride biosynthetic process,Q2UVX4(Evidence code:ISS/Database source:UniProtKB:P01024),C3,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0045111,intermediate filament cytoskeleton,P28782(Evidence code:IEA/Database source:UniProtKB:P05109|ens),S100A8,CC,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0071157,negative regulation of cell cycle arrest,Q76LV1(Evidence code:ISS/Database source:UniProtKB:P08238),HSP90AB1,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0006826,iron ion transport,P01888(Evidence code:IEA/Database source:UniProtKB:P01887|ens),B2M,BP,1,1 of 8,1.06,12.5,0.02607,0.04083
GO:0006414,translational elongation,P68103(Evidence code:IEA/Database source:InterPro:IPR004539)Q3SYU2(Evidence code:IEA/Database source:UniProtKB-KW:KW-0251), EEF1A1 EEF2,BP,2,2 of 83,2.13,2.41,0.02632,0.04115
GO:0016042,lipid catabolic process,Q3T0F5(Evidence code:IEA/Database source:UniProtKB-KW:KW-0442)P11151(Evidence code:IEA/Database source:UniProtKB-KW:KW-0442), RAB7A LPL,BP,2,2 of 84,2.13,2.38,0.02689,0.04198
GO:0006955,immune response,P01888(Evidence code:IEA/Database source:InterPro:IPR015707)P26201(Evidence code:IEA/Database source:InterPro:IPR033076)Q3MHN2(Evidence code:IEA/Database source:InterPro:IPR001862), B2M CD36 C9,BP,3,3 of 214,3.19,1.4,0.02711,0.04225
GO:0006631,fatty acid metabolic process,Q71SP7(Evidence code:IEA/Database source:UniProtKB-KW:KW-0276)Q2UVX4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0276), FASN C3,BP,2,2 of 86,2.13,2.33,0.02805,0.04365
GO:0005739,mitochondrion,Q4GZT4(Evidence code:IEA/Database source:UniProtKB-KW:KW-0496)P17697(Evidence code:IEA/Database source:UniProtKB-KW:KW-0496)Q76LV1(Evidence code:ISS/Database source:UniProtKB:P11499)P10790(Evidence code:IEA/Database source:UniProtKB-KW:KW-0496), ABCG2 CLU HSP90AB1 FABP3,CC,4,4 of 380,4.26,1.05,0.02832,0.04394
